tile_id,num_no_hh,people,ngiant,frac_no_hh,frac_giant,x,y,hc1,hc2
1744,134,2868,2837.0,0.046722454672245464,0.9891910739191074,10,17,52.512753,7.6554265
1745,3,426,412.0,0.007042253521126761,0.9671361502347418,11,17,7.0972266,0.55567217
1746,6,12,10.0,0.5,0.8333333333333334,12,17,0.18928245,0.00887247
1747,2,7,5.0,0.2857142857142857,0.7142857142857143,13,17,0.10791098,0.00394307
1750,3,93,82.0,0.03225806451612903,0.8817204301075269,16,17,1.4551305,0.055162095
1751,1,10,10.0,0.1,1.0,17,17,0.15974842,0.006850339
1752,17,267,243.0,0.06367041198501873,0.9101123595505618,18,17,4.3901486,0.24729542
1753,13,597,563.0,0.021775544388609715,0.9430485762144054,19,17,10.0799465,0.6949693
1754,2,837,796.0,0.0023894862604540022,0.951015531660693,20,17,14.410182,1.1242937
1755,25,816,782.0,0.030637254901960783,0.9583333333333334,21,17,14.129311,1.1029656
1756,11,454,430.0,0.024229074889867842,0.947136563876652,22,17,7.8039365,0.54385763
1757,27,733,703.0,0.036834924965893585,0.9590723055934516,23,17,12.495906,0.86835676
1758,40,870,803.0,0.04597701149425287,0.9229885057471264,24,17,14.5500555,0.9087983
1766,2,10,6.0,0.2,0.6,32,17,0.1548516,0.003067595
1770,3,5,3.0,0.6,0.6,36,17,0.07762212,0.0015394799
1771,4,11,4.0,0.36363636363636365,0.36363636363636365,37,17,0.17096354,0.003511886
1772,4,26,21.0,0.15384615384615385,0.8076923076923077,38,17,0.40432206,0.008582346
1773,4,5,3.0,0.8,0.6,39,17,0.07767956,0.0016094772
1774,2,31,18.0,0.06451612903225806,0.5806451612903226,40,17,0.48128194,0.010231889
1775,2,2,1.0,1.0,0.5,41,17,0.03101537,0.00066180003
1778,2,7,2.0,0.2857142857142857,0.2857142857142857,44,17,0.10754696,0.0023363594
1780,4,6,2.0,0.6666666666666666,0.3333333333333333,46,17,0.09089747,0.0017863202
1782,5,16,9.0,0.3125,0.5625,48,17,0.23892811,0.004528313
1783,6,10,4.0,0.6,0.4,49,17,0.14824039,0.0027575847
1784,1,1,1.0,1.0,1.0,50,17,0.014733802,0.00028389154
1785,24,163,123.0,0.147239263803681,0.754601226993865,51,17,2.393548,0.057324227
1786,7,225,168.0,0.03111111111111111,0.7466666666666667,52,17,3.2821789,0.08402894
1787,4,40,27.0,0.1,0.675,53,17,0.5759344,0.011672474
1788,2,4,3.0,0.5,0.75,54,17,0.056912083,0.0010073935
1789,1,5,4.0,0.2,0.8,55,17,0.07042015,0.0012029321
1790,3,22,14.0,0.13636363636363635,0.6363636363636364,56,17,0.30693582,0.005316666
1791,4,11,5.0,0.36363636363636365,0.45454545454545453,57,17,0.15197232,0.00262932
1792,5,45,27.0,0.1111111111111111,0.6,58,17,0.6154123,0.010960616
1793,5,33,5.0,0.15151515151515152,0.15151515151515152,59,17,0.44594193,0.00751598
1836,3,138,109.0,0.021739130434782608,0.7898550724637681,0,18,1.673723,0.05577099
1837,4,240,203.0,0.016666666666666666,0.8458333333333333,1,18,3.0907266,0.13849048
1838,7,100,94.0,0.07,0.94,2,18,1.3998702,0.0935069
1839,38,2837,2793.0,0.013394430736693691,0.9844906591469863,3,18,45.286156,6.449682
1840,1,2779,2765.0,0.0003598416696653472,0.9949622166246851,4,18,49.77738,9.047634
1841,37,6697,6687.0,0.0055248618784530384,0.9985067940869046,5,18,133.07375,32.152115
1842,84,3455,3446.0,0.02431259044862518,0.9973950795947901,6,18,69.63264,14.455399
1843,107,4660,4649.0,0.02296137339055794,0.9976394849785408,7,18,95.862434,20.61671
1844,52,5857,5838.0,0.008878265323544477,0.9967560184394741,8,18,120.68826,26.778708
1845,13,1325,1314.0,0.009811320754716982,0.9916981132075472,9,18,25.095629,3.5937533
1846,15,104,103.0,0.14423076923076922,0.9903846153846154,10,18,1.8140659,0.16067652
1847,6,6,5.0,1.0,0.8333333333333334,11,18,0.09872179,0.0057382677
1848,2,13,12.0,0.15384615384615385,0.9230769230769231,12,18,0.2069869,0.008964979
1849,2,2,1.0,1.0,0.5,13,18,0.031415258,0.001160149
1851,5,40,35.0,0.125,0.875,15,18,0.6343338,0.023716867
1852,14,207,178.0,0.06763285024154589,0.8599033816425121,16,18,3.3461163,0.1479763
1853,2,252,245.0,0.007936507936507936,0.9722222222222222,17,18,4.1732135,0.2161414
1854,11,480,451.0,0.022916666666666665,0.9395833333333333,18,18,8.171724,0.5137936
1855,31,828,791.0,0.03743961352657005,0.9553140096618358,19,18,14.460142,1.0687618
1856,43,917,873.0,0.04689203925845147,0.9520174482006543,20,18,16.336618,1.3323771
1857,30,1185,1145.0,0.02531645569620253,0.9662447257383966,21,18,21.367512,1.8873508
1858,16,1251,1217.0,0.012789768185451638,0.9728217426059153,22,18,22.45537,1.9182547
1859,24,584,551.0,0.0410958904109589,0.9434931506849316,23,18,10.255464,0.69972175
1860,2,683,636.0,0.0029282576866764276,0.931185944363104,24,18,11.723965,0.6897034
1868,6,8,5.0,0.75,0.625,32,18,0.12761533,0.00265306
1872,7,15,11.0,0.4666666666666667,0.7333333333333333,36,18,0.24025102,0.0051172003
1873,2,60,50.0,0.03333333333333333,0.8333333333333334,37,18,0.9631571,0.022257658
1874,17,143,115.0,0.11888111888111888,0.8041958041958042,38,18,2.298198,0.05681242
1875,2,5,4.0,0.4,0.8,39,18,0.08017723,0.0017893993
1876,4,11,9.0,0.36363636363636365,0.8181818181818182,40,18,0.17614564,0.0039126626
1877,1,1,0.0,1.0,0.0,41,18,0.01600688,0.0003722028
1878,5,189,158.0,0.026455026455026454,0.8359788359788359,42,18,3.0300384,0.08557782
1879,2,142,112.0,0.014084507042253521,0.7887323943661971,43,18,2.2672298,0.06265926
1880,5,88,69.0,0.056818181818181816,0.7840909090909091,44,18,1.3931234,0.03393798
1881,0,1,1.0,0.0,1.0,45,18,0.015681352,0.00032758937
1882,3,5,2.0,0.6,0.4,46,18,0.07779118,0.0015427256
1884,3,20,12.0,0.15,0.6,48,18,0.30674002,0.0059707835
1885,1,1,0.0,1.0,0.0,49,18,0.015221411,0.00028735038
1886,2,6,5.0,0.3333333333333333,0.8333333333333334,50,18,0.09075544,0.0017821668
1887,2,133,101.0,0.015037593984962405,0.7593984962406015,51,18,2.0035212,0.047281336
