SEZIONE,LIBERALI PER L'ITALIA - PLI,FARE PER FERMARE IL DECLINO,STAMINALI D'ITALIA,MODERATI ITALIANI IN RIVOLUZIONE - ROSA TRICOLORE,INTESA POPOLARE,LA DESTRA,IL POPOLO DELLA LIBERTA',LEGA NORD,GRANDE SUD - MPA,FRATELLI D'ITALIA CENTRODESTRA NAZIONALE,MOVIMENTO PROGETTO ITALIA - MID,MOVIMENTO 5 STELLE,SCELTA CIVICA CON MONTI PER L'ITALIA,FUTURO E LIBERTA' PER L'ITALIA,UNIONE DEI DEMOCRATICI CRISTIANI E DEMOCRATICI DI CENTRO (UDC),SINISTRA ECOLOGIA LIBERTA',PARTITO DEMOCRATICO,CENTRO DEMOCRATICO,PARTITO COMUNISTA DEI LAVORATORI,FORZA NUOVA,AMNISTIA GIUSTIZIA E LIBERTA',CASAPOUND ITALIA,RIVOLUZIONE CIVILE INGROIA,MOVIMENTO SOCIALE FIAMMA TRICOLORE,UNIONE POPOLARE,TOTALE,TOTALE_ISCRITTI,AFFLUENZA
2117,1,16,0,0,0,9,118,1,0,16,0,87,52,2,9,35,129,2,1,1,1,2,12,0,0,494,688,0.7180232558139535
2118,0,10,0,0,0,5,93,0,0,15,0,72,47,1,2,55,158,2,1,0,8,1,20,0,0,490,681,0.7195301027900147
2119,1,12,0,0,0,6,146,1,0,21,0,106,80,0,9,36,186,4,1,1,4,0,12,0,0,626,846,0.7399527186761229
2120,1,15,0,0,1,10,115,1,1,15,0,79,80,2,10,25,104,3,2,3,1,3,9,0,0,480,655,0.732824427480916
2121,0,11,1,1,3,12,120,0,1,20,0,104,74,4,41,29,150,4,0,1,2,2,9,0,0,589,791,0.7446270543615676
2122,2,24,0,2,1,10,147,0,0,21,0,88,79,3,5,26,185,2,0,1,4,1,8,1,0,610,776,0.7860824742268041
2123,1,11,0,1,1,5,80,0,0,25,0,95,86,1,2,26,144,8,1,1,3,1,17,0,0,509,663,0.7677224736048266
2124,0,19,0,0,0,11,129,0,1,32,0,66,92,2,11,27,121,6,1,1,3,0,18,1,0,541,717,0.7545327754532776
2125,0,20,0,4,1,20,152,5,2,27,0,101,97,10,14,41,182,2,2,5,7,1,14,2,0,709,878,0.8075170842824602
2126,4,14,0,0,0,11,120,1,0,28,0,93,94,8,14,35,190,1,1,0,1,4,10,1,0,630,815,0.7730061349693251
2127,0,17,0,0,1,14,153,0,1,26,1,123,95,3,5,47,217,2,1,1,6,1,25,2,0,741,929,0.7976318622174381
2128,1,20,0,1,0,12,188,1,0,24,0,105,97,1,6,36,203,3,1,1,1,3,11,0,0,715,951,0.7518401682439537
2129,1,17,0,1,0,9,191,2,0,28,0,120,93,4,11,37,194,5,1,0,4,1,20,0,0,739,924,0.7997835497835498
2130,1,13,0,0,1,9,149,1,0,23,1,116,85,4,11,44,150,2,0,3,4,1,12,1,0,631,808,0.780940594059406
2131,0,9,0,2,0,7,154,0,1,22,0,138,63,9,10,48,227,1,0,2,3,0,25,2,1,724,919,0.7878128400435256
2132,1,11,0,1,0,7,127,0,3,25,1,103,54,2,6,21,149,1,1,1,0,1,11,1,0,527,736,0.7160326086956522
2133,1,8,0,0,0,7,133,0,1,9,0,129,67,5,7,39,242,1,3,3,4,0,20,1,0,680,896,0.7589285714285714
2134,0,9,0,1,0,16,100,3,0,12,0,122,46,3,6,37,149,0,1,1,4,1,13,1,0,525,705,0.7446808510638298
2135,1,3,0,2,0,4,102,1,0,10,0,134,55,0,7,28,132,2,1,1,1,6,13,1,1,505,660,0.7651515151515151
2136,1,12,0,0,0,13,146,6,1,15,0,81,96,2,2,30,158,5,0,3,6,0,8,2,2,589,757,0.7780713342140027
2137,0,23,0,2,0,12,169,1,0,26,0,106,94,3,15,56,220,7,1,1,7,2,19,3,0,767,1001,0.7662337662337663
2138,0,17,0,0,0,10,125,2,0,18,0,124,77,6,3,38,250,3,1,1,3,2,24,1,0,705,888,0.793918918918919
2139,3,9,1,4,0,14,125,0,0,11,1,162,42,2,3,54,250,0,1,0,4,2,9,2,0,699,929,0.7524219590958019
2140,2,11,0,2,1,9,116,0,1,15,1,169,70,4,4,46,247,5,2,1,2,5,23,3,1,740,928,0.7974137931034483
2141,0,18,0,0,0,9,113,1,0,17,0,140,90,7,12,45,215,2,1,0,0,2,8,1,0,681,873,0.7800687285223368
2142,3,11,0,11,0,13,95,0,0,16,0,109,64,6,10,36,184,1,0,0,3,3,10,0,0,575,748,0.7687165775401069
2143,0,16,0,1,0,9,106,1,1,23,0,122,69,6,5,43,212,3,2,1,4,6,13,1,0,644,830,0.7759036144578313
2144,1,7,0,2,0,7,101,1,0,9,0,115,71,5,9,63,258,2,1,1,3,1,24,0,0,681,875,0.7782857142857142
2145,1,16,0,1,0,8,109,0,0,21,1,112,61,7,8,32,168,1,0,0,4,6,13,1,0,570,709,0.8039492242595204
2146,2,9,0,3,0,13,125,1,0,26,0,146,84,7,5,47,226,0,1,2,3,3,17,0,0,720,920,0.782608695652174
2147,0,11,0,4,1,8,75,0,1,10,0,128,44,2,6,35,189,4,3,2,2,2,12,0,0,539,740,0.7283783783783784
2148,1,1,0,2,4,17,69,0,0,5,2,100,43,6,3,28,157,2,0,1,1,0,20,0,0,462,637,0.7252747252747253
2149,1,17,0,1,0,17,98,0,0,11,0,114,69,2,7,45,197,1,1,0,1,7,18,2,2,611,798,0.7656641604010025
2150,2,16,1,1,0,11,103,0,0,18,0,79,66,5,5,19,128,0,0,0,4,2,9,0,0,469,594,0.7895622895622896
2151,1,39,0,0,0,9,163,0,0,40,1,99,89,10,10,27,172,4,1,0,1,2,12,1,0,681,865,0.7872832369942196
2152,1,26,1,2,1,7,180,0,0,31,1,80,99,9,2,24,162,7,0,1,5,4,11,1,0,655,823,0.795868772782503
2153,1,23,0,0,0,8,174,3,1,47,0,100,129,1,11,19,153,3,0,1,3,1,8,0,0,686,920,0.7456521739130435
2154,2,17,0,0,0,9,137,2,0,24,0,90,80,3,6,20,135,2,0,2,3,2,9,1,1,545,694,0.7853025936599424
2155,2,6,1,1,0,16,156,0,1,38,0,93,97,4,12,22,184,3,0,1,2,0,12,0,0,651,849,0.7667844522968198
2156,0,5,0,1,0,12,112,1,0,30,2,91,84,3,10,19,149,5,1,5,2,4,6,0,0,542,727,0.7455295735900963
2157,0,19,0,0,1,8,174,2,0,25,0,82,114,3,11,22,146,2,0,1,3,3,13,0,1,630,833,0.7563025210084033
2158,1,18,0,2,1,7,150,2,0,17,0,81,103,1,8,16,158,4,1,1,6,4,4,0,1,586,761,0.7700394218134035
2159,1,27,0,1,0,7,176,4,0,31,0,84,130,4,5,21,152,5,2,2,6,5,11,1,0,675,856,0.7885514018691588
2160,1,26,0,0,0,10,231,1,0,32,0,89,116,9,9,17,121,5,1,2,3,1,8,1,0,683,939,0.7273695420660277
2161,4,29,0,2,1,6,216,2,1,37,0,84,142,3,9,24,136,3,3,0,3,2,10,0,0,717,951,0.7539432176656151
2162,0,23,0,1,3,14,239,0,0,25,1,111,145,6,12,17,139,2,1,0,1,1,7,1,0,749,1019,0.7350343473994112
2163,4,24,1,4,0,15,193,1,0,31,0,103,154,2,12,15,145,3,2,2,4,2,3,0,0,720,944,0.7627118644067796
2164,3,23,0,0,0,6,247,4,0,47,0,88,154,2,9,24,150,5,0,1,3,4,5,1,0,776,1013,0.7660414610069102
2165,3,17,0,0,4,12,184,1,0,27,0,77,110,5,8,20,162,4,0,2,2,3,9,0,0,650,838,0.7756563245823389
2166,0,28,0,1,0,14,183,1,0,35,0,91,142,5,13,17,172,0,1,0,3,1,11,1,0,719,931,0.7722878625134264
2167,1,27,0,3,1,14,207,2,0,30,0,89,144,1,8,20,126,3,0,1,6,4,6,0,0,693,940,0.7372340425531915
2168,1,26,0,2,0,4,199,2,2,39,0,104,133,3,9,16,145,3,1,0,5,2,21,0,0,717,958,0.7484342379958246
2169,1,35,0,1,0,14,277,1,0,45,0,75,142,7,3,11,124,6,0,1,6,3,3,2,0,757,1012,0.7480237154150198
2170,1,19,0,0,0,5,163,1,0,26,0,79,126,6,24,16,113,1,0,1,3,2,4,1,0,591,775,0.7625806451612903
2171,3,21,0,1,0,13,166,1,0,30,0,77,99,5,6,22,117,1,0,4,2,0,6,0,0,574,793,0.7238335435056746
2172,2,25,0,4,0,17,155,3,0,32,0,103,115,4,14,28,201,4,0,1,3,1,14,0,0,726,957,0.7586206896551724
2173,2,18,0,0,0,8,128,4,0,25,0,118,98,7,10,43,204,3,0,2,8,0,7,2,0,687,880,0.7806818181818181
2174,2,26,0,0,1,12,157,0,0,32,1,95,114,2,8,36,181,2,0,0,1,4,10,0,0,684,920,0.7434782608695653
2175,0,5,0,1,0,10,83,0,0,14,0,105,52,2,3,39,174,2,1,0,0,3,9,0,0,503,678,0.7418879056047197
2176,5,17,0,1,0,10,112,2,1,19,0,94,65,3,8,28,202,6,0,1,2,8,14,0,3,601,781,0.7695262483994878
2177,0,26,0,1,0,6,125,1,0,25,0,92,92,8,3,37,233,3,1,3,4,3,19,1,0,683,877,0.7787913340935005
2178,3,8,0,1,3,4,117,2,0,20,1,99,93,2,8,41,219,4,0,1,2,5,22,1,1,657,824,0.7973300970873787
2179,0,5,0,0,1,11,76,0,0,10,0,99,76,3,3,40,199,3,1,2,2,1,12,0,0,544,709,0.767277856135402
2180,1,10,0,0,3,11,133,0,1,22,0,110,60,4,8,33,172,4,1,1,4,1,17,2,0,598,778,0.7686375321336761
2181,0,22,0,0,0,13,117,1,0,17,0,105,85,1,10,44,196,6,0,1,2,3,23,3,0,649,835,0.7772455089820359
2182,2,9,0,0,0,13,99,1,0,26,0,102,71,1,10,41,186,3,2,0,3,2,18,2,0,591,793,0.7452711223203027
2183,1,10,0,0,1,8,127,0,1,16,0,132,93,4,7,64,179,3,1,3,4,0,24,0,1,679,886,0.7663656884875847
2184,1,8,0,1,0,11,115,2,0,16,0,123,55,4,6,49,237,0,2,1,3,1,13,0,0,648,863,0.7508690614136733
2185,1,2,0,1,1,9,91,2,0,17,0,229,37,3,4,25,177,2,1,1,1,4,11,0,1,620,802,0.773067331670823
2186,1,15,0,1,0,22,120,2,0,28,0,123,87,4,8,45,228,0,2,1,3,5,19,1,0,715,926,0.7721382289416847
2187,0,12,0,4,0,12,108,2,0,19,0,140,64,4,9,44,245,2,0,2,5,1,15,1,0,689,855,0.8058479532163743
2188,3,6,0,2,1,7,100,1,0,7,1,208,26,4,8,17,134,0,4,3,0,8,22,3,0,565,767,0.7366362451108214
2189,0,6,0,2,1,12,132,1,0,20,1,129,73,4,12,40,237,0,1,1,1,1,20,2,0,696,883,0.7882219705549264
2190,3,8,1,5,0,16,135,0,0,15,3,132,84,3,9,50,194,1,2,5,2,2,33,0,0,703,906,0.7759381898454746
2191,1,13,1,1,2,10,122,2,0,16,0,150,59,4,4,72,234,3,0,0,7,2,15,1,0,719,954,0.7536687631027253
2192,1,4,0,3,0,9,108,0,0,10,0,87,69,1,5,40,189,0,0,4,0,0,12,2,0,544,674,0.8071216617210683
2193,2,12,0,0,3,8,101,0,0,22,0,107,63,1,2,42,195,2,0,1,1,3,11,2,0,578,719,0.803894297635605
2194,0,12,0,1,0,6,86,0,0,14,0,90,65,2,5,45,180,1,0,1,6,3,15,0,0,532,680,0.7823529411764706
2195,0,14,0,1,1,10,94,1,0,26,0,101,78,3,4,36,169,1,0,1,6,5,11,1,0,563,699,0.8054363376251789
2196,0,6,0,1,0,7,123,0,1,20,0,100,76,4,4,27,197,1,1,0,5,4,8,0,0,585,733,0.7980900409276944
2197,0,10,0,0,0,5,81,1,1,31,0,108,51,2,8,38,175,1,3,0,5,3,23,1,1,548,710,0.7718309859154929
2198,0,4,0,0,4,8,120,0,0,15,0,78,69,9,9,25,154,0,0,0,5,3,11,0,0,514,662,0.7764350453172205
2199,1,6,0,2,0,7,95,0,0,25,0,115,78,2,7,31,177,2,0,0,3,4,12,0,2,569,711,0.8002812939521801
2200,0,5,0,0,0,10,89,0,0,16,0,80,54,3,3,51,200,0,1,0,5,3,12,0,0,532,670,0.7940298507462686
2201,0,10,1,0,0,6,80,0,1,10,0,78,62,5,4,32,171,3,3,2,3,2,8,0,0,481,642,0.7492211838006231
2202,3,12,0,0,0,6,102,1,0,23,0,77,95,2,8,37,162,2,3,0,3,0,10,0,0,546,631,0.8652931854199684
2203,2,20,0,0,0,10,106,2,0,13,0,85,96,1,14,28,162,4,0,1,5,0,6,1,0,556,686,0.8104956268221575
2204,1,14,0,1,0,7,112,1,0,16,0,59,73,4,9,37,175,1,1,0,3,0,14,1,0,529,658,0.8039513677811551
2205,1,10,0,1,0,11,118,1,0,24,0,71,75,3,0,39,154,1,0,0,4,3,4,0,0,520,630,0.8253968253968254
2206,1,13,0,0,4,8,90,1,0,19,1,118,80,2,11,29,213,2,0,0,3,6,14,0,1,616,664,0.927710843373494
2207,0,8,0,3,0,12,93,2,0,27,0,94,47,5,5,44,254,2,1,1,2,2,14,0,0,616,759,0.8115942028985508
2208,0,7,1,2,0,13,82,2,0,17,0,110,74,3,15,48,206,5,1,1,0,3,15,1,0,606,768,0.7890625
2209,2,4,0,0,1,11,93,1,0,20,1,89,70,3,6,28,166,2,1,3,5,2,9,1,0,518,706,0.7337110481586402
2210,3,1,0,0,0,10,85,0,0,12,0,118,53,2,3,28,128,0,1,0,1,0,10,0,0,455,618,0.7362459546925566
2211,0,5,0,0,0,11,75,3,0,11,1,81,42,6,3,37,167,2,1,0,2,2,12,0,1,462,619,0.7463651050080775
2212,0,9,0,1,1,11,113,2,1,20,0,62,67,4,9,16,115,3,0,0,2,0,6,0,0,442,592,0.7466216216216216
2213,2,5,1,1,0,6,89,0,0,6,0,77,35,4,9,44,219,4,0,1,7,2,18,0,0,530,660,0.803030303030303
2214,0,10,1,1,0,8,125,0,0,18,0,68,120,3,14,8,39,0,0,1,2,3,7,0,0,428,631,0.6782884310618067
2215,1,12,0,1,1,7,125,1,0,31,1,80,106,2,6,7,120,2,0,0,2,0,3,1,0,509,652,0.7806748466257669
2216,1,9,0,3,0,7,127,0,0,30,0,72,67,3,17,17,135,1,0,1,1,3,1,0,0,495,642,0.7710280373831776
2217,2,18,0,0,2,11,120,0,0,29,0,78,82,3,2,8,113,0,0,0,0,5,8,0,0,481,604,0.7963576158940397
2218,0,22,0,1,0,9,128,3,1,21,0,76,92,3,5,25,127,4,0,0,7,4,10,0,0,538,721,0.7461858529819695
2219,2,12,0,0,0,11,149,0,0,27,0,92,90,5,6,10,161,1,0,0,4,2,8,2,0,582,747,0.7791164658634538
2220,0,9,0,0,0,3,116,2,0,17,0,119,43,2,3,10,169,0,1,4,1,3,10,2,1,515,724,0.7113259668508287
2221,1,7,1,0,0,9,104,0,0,18,1,144,58,2,8,30,150,8,0,3,3,3,19,1,0,570,683,0.8345534407027818
2222,0,17,0,3,1,10,92,1,0,19,0,91,56,6,7,21,117,2,1,1,1,2,15,1,0,464,602,0.770764119601329
2223,1,9,1,0,0,9,71,0,0,13,4,109,40,2,3,31,137,2,0,1,0,0,12,0,0,445,609,0.7307060755336617
2224,4,14,0,2,3,6,153,2,0,23,0,60,96,6,6,10,98,1,0,4,5,5,5,1,0,504,640,0.7875
2225,0,8,0,2,0,7,119,3,1,17,0,101,77,1,3,8,122,1,0,1,0,5,4,0,0,480,682,0.7038123167155426
2226,1,20,1,1,0,13,206,5,1,27,1,104,104,2,11,18,140,3,1,0,3,2,7,0,0,671,880,0.7625
2227,1,24,0,0,0,10,180,1,0,42,0,120,109,4,3,13,142,1,3,0,2,2,6,0,0,663,888,0.7466216216216216
2228,1,7,0,2,0,16,208,2,0,23,0,126,104,4,12,22,169,2,0,4,5,3,4,1,0,715,977,0.7318321392016377
2229,2,15,0,2,0,8,211,1,0,36,2,68,98,5,20,22,143,1,0,2,3,5,5,1,0,650,844,0.7701421800947867
2230,0,4,0,1,0,15,148,3,0,31,0,75,77,4,7,9,106,1,0,1,3,2,9,1,1,498,681,0.7312775330396476
2231,1,18,0,0,1,11,120,0,2,26,0,88,56,1,8,14,136,2,1,1,1,2,10,1,0,500,604,0.8278145695364238
2232,1,14,0,3,4,11,189,0,0,30,0,93,70,5,7,12,128,1,0,1,7,7,1,1,0,585,720,0.8125
2233,2,16,0,0,1,6,107,2,0,25,0,112,55,4,5,12,123,3,0,3,4,6,8,0,0,494,638,0.774294670846395
2234,1,15,0,3,0,5,122,1,0,34,0,98,63,5,11,27,150,3,1,0,2,4,4,0,0,549,701,0.7831669044222539
2235,0,15,0,1,0,7,132,1,0,39,0,86,67,10,8,15,153,1,0,1,3,0,9,1,0,549,693,0.7922077922077922
2236,1,3,0,0,0,16,125,1,0,26,0,305,49,5,6,38,194,0,4,5,2,4,24,3,0,811,1024,0.7919921875
2237,1,15,0,1,0,5,112,0,0,15,0,113,65,7,9,21,156,2,0,1,3,4,9,2,0,541,717,0.7545327754532776
2238,3,12,0,0,0,12,129,1,0,21,0,89,55,7,7,16,121,0,2,0,0,3,6,2,0,486,630,0.7714285714285715
2239,2,24,0,1,1,11,196,2,0,37,0,84,121,2,5,16,144,2,0,0,1,2,5,1,0,657,846,0.776595744680851
2240,1,21,0,1,2,10,199,3,0,43,0,114,110,8,10,15,165,3,1,0,4,7,8,0,0,725,923,0.7854821235102926
2241,0,18,0,0,0,14,173,2,1,34,1,100,95,2,11,17,128,3,1,0,5,6,7,1,0,619,852,0.7265258215962441
2242,1,17,0,0,0,7,159,3,0,32,0,108,85,3,6,17,165,5,1,2,2,5,10,2,0,630,800,0.7875
2243,3,24,1,0,0,11,172,1,0,19,1,95,82,5,8,17,151,0,1,0,3,3,12,1,0,610,796,0.7663316582914573
2244,5,25,0,0,1,14,200,1,2,44,0,84,98,5,5,17,145,2,1,2,3,3,1,2,0,660,870,0.7586206896551724
2245,1,22,0,3,0,8,157,0,0,38,0,98,91,4,5,20,149,3,0,2,1,2,11,0,0,615,879,0.6996587030716723
2246,1,3,0,1,1,9,98,0,0,12,1,134,55,1,4,19,133,1,0,3,0,6,20,1,0,503,692,0.726878612716763
2247,0,3,0,0,1,7,106,0,0,7,0,139,36,3,5,15,146,0,3,4,2,5,18,2,0,502,672,0.7470238095238095
2248,1,4,0,0,0,10,118,0,0,10,1,174,38,2,7,25,172,1,0,0,2,1,16,2,0,584,806,0.7245657568238213
2249,0,8,0,1,0,8,96,0,0,14,0,128,27,2,4,20,148,3,1,4,2,3,22,0,0,491,639,0.7683881064162754
2250,2,4,0,0,0,12,73,0,0,7,1,114,36,3,10,19,126,1,0,0,0,4,12,1,0,425,585,0.7264957264957265
2251,2,1,0,0,1,7,76,0,0,10,0,116,30,5,5,19,111,3,2,2,2,5,22,4,2,425,562,0.7562277580071174
2252,0,3,0,0,0,6,83,0,0,6,0,140,42,3,6,25,126,0,1,1,0,1,12,1,0,456,613,0.7438825448613376
2253,0,3,0,1,0,5,94,2,0,17,1,193,46,1,2,37,167,2,4,0,0,2,20,1,0,598,805,0.7428571428571429
2254,1,6,0,0,0,12,94,0,0,11,1,140,41,2,8,16,147,1,3,0,0,1,20,1,0,505,654,0.77217125382263
2255,0,2,0,1,0,9,97,2,0,18,1,158,46,7,10,27,185,2,3,3,0,1,13,3,0,588,735,0.8
2256,0,6,0,0,0,10,120,0,0,12,0,171,54,3,22,26,169,1,2,3,1,2,23,1,0,626,861,0.727061556329849
2257,2,4,1,1,0,12,158,0,1,21,0,288,29,3,11,26,175,1,3,2,1,4,19,1,0,763,1074,0.7104283054003724
2258,2,2,0,0,0,9,100,0,0,13,0,193,44,4,13,32,189,0,0,1,1,5,29,0,0,637,856,0.7441588785046729
2259,2,2,0,0,0,13,105,0,1,16,0,186,42,3,9,32,177,3,3,0,4,5,18,0,1,622,807,0.7707558859975217
2260,0,9,0,0,0,14,72,0,0,12,0,125,38,3,3,18,121,6,4,2,3,3,12,1,1,447,599,0.7462437395659433
2261,0,9,0,0,0,5,113,4,0,3,0,104,39,3,11,22,133,0,1,2,2,9,11,1,1,473,643,0.7356143079315708
2262,1,1,0,0,0,9,89,1,0,10,1,148,37,6,6,24,147,3,2,1,2,3,12,1,0,504,666,0.7567567567567568
2263,0,3,0,0,0,6,113,1,0,19,1,164,34,1,8,28,189,1,1,3,6,13,20,1,0,612,787,0.7776365946632783
2264,0,5,0,0,0,4,94,1,0,12,0,111,36,2,6,32,121,1,2,0,2,0,15,0,0,444,620,0.7161290322580646
2265,2,2,0,0,1,12,80,1,0,13,0,182,25,3,6,32,187,1,0,1,4,1,22,2,0,577,754,0.7652519893899205
2266,0,2,0,0,0,3,94,0,0,16,0,121,47,2,9,19,140,2,1,3,3,3,13,0,0,478,647,0.7387944358578052
2267,1,3,0,0,0,4,84,0,1,19,1,116,34,2,3,24,159,0,2,4,0,2,17,1,0,477,638,0.7476489028213166
2268,2,3,0,0,0,10,102,1,0,15,0,112,39,3,6,17,121,2,0,3,2,1,17,0,0,456,605,0.7537190082644628
2269,1,5,0,1,1,11,99,0,1,6,1,107,57,1,4,25,146,1,2,1,3,3,8,1,0,485,646,0.7507739938080495
2270,1,3,0,0,0,9,104,0,0,16,0,126,37,6,5,18,138,1,1,0,2,2,9,0,0,478,649,0.736517719568567
2271,1,3,0,2,1,8,85,0,0,22,0,151,65,8,8,29,173,2,2,0,1,1,13,2,1,578,747,0.7737617135207496
2272,0,1,0,0,0,5,91,0,1,9,1,114,25,5,11,23,111,0,0,0,2,0,16,0,1,416,636,0.6540880503144654
2273,3,2,0,1,0,7,99,2,0,22,0,131,69,3,20,28,143,0,4,1,2,3,11,0,0,551,654,0.8425076452599388
2274,0,8,0,0,0,6,90,1,0,7,1,110,30,4,9,21,182,2,1,2,3,1,10,2,0,490,644,0.7608695652173914
2275,0,4,0,0,0,11,75,1,0,16,0,98,56,7,6,20,152,1,0,0,2,1,16,2,0,468,581,0.8055077452667814
2276,0,3,0,0,0,9,80,1,0,14,0,139,33,4,7,19,140,0,2,2,1,0,17,1,0,472,638,0.7398119122257053
2277,0,1,0,0,0,15,74,0,0,2,1,108,28,3,4,15,151,3,3,0,0,1,18,3,0,430,566,0.7597173144876325
2278,2,0,0,0,0,9,83,0,0,9,0,160,13,2,5,8,152,0,10,1,2,3,10,6,0,475,760,0.625
2279,0,3,0,0,0,14,83,0,0,4,0,140,15,1,5,14,113,1,2,3,0,2,15,3,0,418,623,0.6709470304975923
2280,0,1,0,1,0,11,81,0,0,4,1,176,16,2,8,22,158,3,6,1,5,3,20,2,3,524,789,0.6641318124207858
2281,2,1,0,0,0,7,84,0,13,0,0,160,17,5,12,26,157,2,2,0,2,1,18,3,1,513,699,0.7339055793991416
2282,0,2,0,0,0,8,72,0,0,19,1,155,27,0,10,41,131,1,0,0,0,2,13,4,0,486,623,0.7800963081861958
2283,2,3,0,1,0,8,77,1,3,10,1,152,31,2,4,24,111,1,2,2,1,4,20,0,0,460,634,0.7255520504731862
2284,2,2,0,0,2,5,113,0,0,9,0,133,26,3,2,12,119,0,1,2,0,3,22,2,0,458,602,0.760797342192691
2285,3,2,0,1,0,8,66,0,0,11,0,157,15,5,3,14,120,2,3,2,4,1,20,2,3,442,675,0.6548148148148148
2286,5,0,0,3,0,5,86,0,0,7,1,168,31,2,5,10,137,1,5,1,5,2,13,2,1,490,824,0.5946601941747572
2287,0,1,0,2,0,13,99,1,1,9,2,206,15,2,5,10,125,2,4,3,4,3,19,0,3,529,848,0.6238207547169812
2288,3,0,0,0,1,8,76,0,0,10,0,159,27,2,2,22,162,1,4,2,3,2,23,5,1,513,881,0.5822928490351873
2289,1,4,0,1,0,10,131,0,0,17,1,235,38,7,7,25,175,2,1,1,0,2,16,2,2,678,927,0.7313915857605178
2290,1,2,0,0,0,13,113,1,0,25,2,181,43,4,6,37,182,0,4,2,2,2,22,2,0,644,773,0.833117723156533
2291,1,9,0,3,0,9,102,0,1,17,0,192,48,4,6,32,197,0,4,2,1,4,14,3,0,649,806,0.8052109181141439
2292,0,2,0,2,0,8,92,0,0,16,0,141,35,3,3,27,150,1,2,3,4,4,5,0,0,498,630,0.7904761904761904
2293,1,1,1,1,1,7,76,0,0,10,2,132,42,3,5,25,163,1,1,1,2,3,21,2,0,501,625,0.8016
2294,1,5,0,0,0,10,102,0,2,9,1,146,31,3,5,22,147,0,3,0,0,5,19,0,0,511,662,0.7719033232628398
2295,0,5,0,2,0,5,124,1,0,10,1,164,30,4,7,17,216,0,2,0,1,1,15,1,0,606,804,0.753731343283582
2296,3,4,0,0,3,13,81,1,8,10,1,194,34,3,7,19,191,4,5,2,2,2,18,2,1,608,782,0.7774936061381074
2297,2,3,0,3,0,11,104,0,0,10,1,158,21,2,9,13,130,2,2,0,7,3,21,1,0,503,707,0.7114568599717115
2298,1,1,1,0,0,12,99,0,0,1,0,148,33,6,4,29,151,2,2,0,3,5,8,2,0,508,737,0.689280868385346
2299,0,5,0,2,1,13,92,1,0,12,0,182,31,2,7,38,175,2,1,7,1,0,19,1,0,592,779,0.7599486521181001
2300,4,2,0,0,1,7,95,1,0,23,1,184,35,4,5,18,146,4,1,0,3,3,18,1,2,558,699,0.7982832618025751
2301,2,5,0,0,1,12,69,0,0,11,0,119,40,3,2,26,130,0,0,2,0,7,14,0,0,443,556,0.7967625899280576
2302,0,0,0,0,1,9,103,1,1,6,2,153,26,1,3,22,125,0,1,1,3,2,16,1,0,477,689,0.6923076923076923
2303,3,0,1,0,1,5,73,0,2,7,0,115,27,5,1,12,104,1,1,1,0,4,9,1,1,374,549,0.6812386156648452
2304,1,5,0,0,0,17,95,0,0,8,0,182,30,6,7,21,129,2,0,4,2,2,13,0,0,524,727,0.7207702888583218
2305,1,2,0,0,0,7,66,1,1,6,0,133,17,3,4,17,107,0,2,0,1,1,17,4,0,390,552,0.7065217391304348
2306,2,3,0,0,0,8,87,0,0,5,0,119,20,2,3,17,120,0,2,0,1,3,16,0,2,410,556,0.737410071942446
2307,0,0,2,0,0,9,65,0,0,13,0,144,16,1,5,14,121,0,4,1,2,3,10,3,1,414,614,0.6742671009771987
2308,2,0,0,0,0,12,99,0,1,16,1,165,31,2,8,16,159,3,2,1,1,1,17,2,0,539,785,0.686624203821656
2309,0,0,0,0,0,6,66,2,0,8,0,108,27,2,5,20,93,0,1,0,2,2,14,2,0,358,528,0.678030303030303
2310,1,3,0,3,1,6,96,1,0,11,3,149,32,3,8,20,134,0,1,1,0,1,14,1,0,489,621,0.7874396135265701
2311,1,1,0,0,1,5,101,0,0,13,0,151,41,4,17,24,167,0,0,1,2,6,13,0,1,549,744,0.7379032258064516
2312,1,5,0,1,0,8,97,0,0,17,1,144,41,2,5,25,141,1,2,2,1,3,20,0,0,517,701,0.7375178316690443
2313,1,2,0,0,0,11,71,1,0,9,0,97,33,1,4,14,115,0,1,2,0,0,15,1,0,378,547,0.6910420475319927
2314,1,1,0,0,0,10,75,0,0,14,0,113,38,2,6,18,169,2,1,1,0,1,10,0,1,463,638,0.725705329153605
2315,0,0,0,0,0,4,57,1,0,5,0,109,29,4,4,25,137,0,5,2,2,4,14,2,0,404,538,0.7509293680297398
2316,1,3,0,0,0,7,60,0,0,4,0,101,29,1,1,15,121,0,3,0,1,1,14,2,0,364,500,0.728
2317,1,1,0,2,0,10,78,0,0,5,0,119,32,1,3,19,123,2,0,1,3,2,12,2,0,416,546,0.7619047619047619
2318,2,1,0,0,0,9,93,2,0,7,0,144,40,9,11,18,158,1,4,3,1,1,16,0,0,520,664,0.7831325301204819
2319,0,6,0,1,1,9,77,1,0,15,0,99,53,0,10,36,171,7,1,4,3,3,14,1,0,512,610,0.839344262295082
2320,0,3,1,1,0,4,93,0,0,8,0,142,38,5,6,31,200,2,3,0,6,2,26,1,0,572,741,0.7719298245614035
2321,4,9,0,2,0,7,82,1,1,8,1,142,55,9,6,20,200,3,0,0,1,4,11,1,0,567,709,0.7997179125528914
