VITA,MOVIMENTO 5 STELLE,UNIONE POPOLARE DE MAGISTRIS,ALTERNATIVA PER L'ITALIA NO GREEN PASS,ITALIA SOVRANA E POPOLARE,PARTITO DELLA FOLLIA CREATIVA,PARTITO DEMOCRATICO,IMPEGNO CIVICO DI MAIO,ALLEANZA VERDI E SINISTRA,+ EUROPA CON EMMA BONINO,LISTA PARAGONE ITALEXIT,AZIONE ITALIA VIVA,NOI MODERATI,LEGA SALVINI PREMIER,FRATELLI D'ITALIA,FORZA ITALIA,TOTALE,SEZIONE,AFFLUENZA
1,68,12,0.0,4,0.0,79,1,16,10,10,20,1,23,172,14,431,1590,0.5367372353673724
0,105,11,2.0,5,0.0,94,4,19,19,12,25,1,20,213,33,563,1591,0.5460717749757517
8,97,7,4.0,9,0.0,123,1,23,15,12,36,1,28,190,25,579,1592,0.6419068736141907
4,64,8,0.0,6,0.0,132,1,31,15,7,29,1,19,135,14,466,1593,0.6996996996996997
4,92,7,0.0,13,0.0,112,5,11,16,7,51,3,32,171,18,542,1594,0.633177570093458
8,105,16,2.0,5,0.0,158,5,37,31,12,50,8,22,187,19,665,1595,0.6643356643356644
2,67,8,0.0,5,0.0,116,3,22,15,10,34,2,20,184,22,510,1596,0.5385427666314678
0,72,5,0.0,8,0.0,124,4,18,27,8,41,4,29,246,32,618,1597,0.65814696485623
4,71,4,2.0,7,0.0,94,2,40,15,6,36,2,15,168,21,487,1598,0.6316472114137484
2,93,2,0.0,7,0.0,154,2,21,23,3,65,2,22,214,20,630,1599,0.6589958158995816
3,69,9,0.0,5,0.0,103,4,29,19,3,48,6,23,149,30,500,1600,0.6830601092896175
0,45,8,0.0,4,0.0,125,1,18,21,2,49,1,5,98,19,396,1601,0.7226277372262774
0,54,8,3.0,6,0.0,72,1,10,15,5,45,3,15,107,17,361,1602,0.5908346972176759
3,100,8,1.0,16,0.0,127,2,24,38,14,94,13,26,270,25,761,1885,0.6443691786621507
3,77,13,0.0,18,0.0,163,1,22,32,7,70,4,25,201,35,671,1886,0.5789473684210527
0,108,6,1.0,11,0.0,152,4,28,23,4,48,2,21,147,15,570,1887,0.6006322444678609
4,54,9,1.0,9,0.0,89,3,18,21,5,31,2,23,118,12,399,1888,0.5732758620689655
3,93,14,1.0,8,0.0,196,3,43,30,12,72,3,24,156,24,682,1889,0.6433962264150943
0,49,9,1.0,8,0.0,110,1,15,19,1,46,0,27,124,19,429,1890,0.65
6,44,7,0.0,3,0.0,108,3,18,11,10,38,3,17,122,10,400,1891,0.6568144499178982
0,56,8,0.0,4,0.0,79,4,12,13,1,24,4,28,104,9,346,1892,0.5500794912559619
3,79,10,0.0,11,0.0,142,2,30,20,9,45,0,34,144,29,558,1893,0.6152149944873209
6,58,4,1.0,4,0.0,119,2,27,10,4,36,1,17,165,26,480,1894,0.6340819022457067
5,71,7,2.0,6,0.0,157,3,40,17,1,95,3,85,194,17,703,1895,0.7262396694214877
5,105,6,0.0,7,0.0,125,1,23,17,15,57,3,26,173,23,586,1896,0.6355748373101953
2,82,9,0.0,7,0.0,127,2,20,20,7,52,1,13,111,14,467,1897,0.6226666666666667
2,69,5,1.0,6,0.0,120,4,11,18,8,22,0,23,121,14,424,1898,0.5586297760210803
16,120,15,1.0,11,0.0,160,0,31,35,12,55,1,16,176,15,664,1899,0.6341929321872015
4,77,6,1.0,6,0.0,130,1,39,25,4,46,0,24,131,26,520,1900,0.6887417218543046
3,88,9,3.0,8,0.0,108,5,24,15,9,54,0,17,155,15,513,1901,0.6218181818181818
4,66,4,1.0,7,0.0,83,0,18,21,8,58,2,22,127,16,437,1902,0.6435935198821797
3,56,6,0.0,6,0.0,114,0,23,16,5,24,0,22,95,18,388,1903,0.5511363636363636
5,42,8,0.0,7,0.0,144,3,18,26,8,38,0,13,99,12,423,1904,0.5826446280991735
1,51,13,3.0,6,0.0,122,1,15,14,4,83,2,19,165,27,526,1905,0.6658227848101266
6,47,3,1.0,9,0.0,136,2,19,37,4,82,6,17,107,14,490,1906,0.5658198614318707
2,41,12,1.0,7,0.0,119,0,16,19,4,37,0,30,125,19,432,1907,0.6467065868263473
1,53,4,0.0,10,0.0,157,3,24,19,11,68,2,13,177,22,564,1908,0.6520231213872832
2,58,13,0.0,7,0.0,142,1,16,22,6,48,2,21,115,13,466,1910,0.6059817945383615
2,38,5,0.0,5,0.0,66,0,12,9,4,32,1,8,86,8,276,1911,0.6618705035971223
0,54,0,0.0,8,0.0,96,1,30,12,0,25,0,10,105,13,354,1912,0.5108225108225108
9,48,12,1.0,6,0.0,83,3,16,12,7,44,0,23,145,22,431,1913,0.5871934604904632
2,65,6,1.0,9,0.0,100,4,17,18,6,41,2,17,146,22,456,1914,0.658008658008658
2,51,10,0.0,1,0.0,98,1,15,23,5,39,1,12,127,16,401,1915,0.6084977238239757
1,56,4,0.0,12,0.0,80,2,19,16,8,33,3,23,151,21,429,1916,0.6067892503536068
4,69,11,0.0,13,0.0,106,0,16,19,8,41,3,22,106,12,430,1917,0.6064880112834978
2,59,8,1.0,5,0.0,97,3,14,10,8,51,8,14,145,17,442,1918,0.6323319027181689
6,57,6,3.0,12,0.0,123,4,26,22,4,59,3,20,136,13,494,1919,0.6432291666666666
5,76,13,2.0,10,0.0,146,2,39,24,15,43,3,27,265,44,714,1920,0.6050847457627119
5,74,8,0.0,7,0.0,132,3,15,11,4,44,1,28,138,18,488,1921,0.6107634543178974
4,70,11,0.0,6,0.0,96,1,25,19,3,28,1,27,200,25,516,1923,0.6
5,82,15,2.0,8,0.0,113,3,18,26,14,28,0,17,154,20,505,1924,0.6281094527363185
1,101,14,0.0,6,0.0,144,3,28,27,3,48,4,17,193,22,611,1925,0.6122244488977956
2,63,14,1.0,6,0.0,142,4,24,19,7,48,3,18,196,28,575,1926,0.6374722838137472
4,68,9,4.0,6,0.0,139,1,22,32,11,49,2,24,189,24,584,1927,0.578790882061447
6,76,15,0.0,1,0.0,130,0,30,26,13,36,2,23,179,37,574,1928,0.5246800731261426
0,69,9,0.0,4,0.0,87,1,27,14,3,18,1,26,146,34,439,1929,0.41690408357075026
0,64,6,0.0,9,0.0,70,4,13,9,4,21,0,25,161,27,413,1931,0.4324607329842932
3,50,4,1.0,4,0.0,24,0,7,4,6,5,0,13,84,21,226,1932,0.35873015873015873
1,86,6,0.0,3,0.0,88,1,20,10,6,33,1,20,127,21,423,1934,0.5866851595006934
3,82,8,2.0,9,0.0,131,4,22,23,12,38,4,22,162,27,549,1935,0.645123384253819
4,54,6,2.0,12,0.0,115,3,18,7,4,30,3,21,143,18,440,1936,0.6451612903225806
4,111,10,0.0,12,0.0,74,1,14,22,12,25,2,32,207,29,555,2057,0.5409356725146199
8,77,6,0.0,14,0.0,57,2,25,14,9,20,0,29,184,35,480,2058,0.5721096543504172
4,104,7,4.0,13,0.0,68,2,22,17,16,16,3,36,248,41,601,2059,0.48742903487429035
4,78,10,1.0,9,0.0,61,0,12,18,18,27,4,33,252,43,570,2060,0.47778709136630343
5,124,15,2.0,15,0.0,80,0,30,13,11,28,1,40,236,36,636,2061,0.5714285714285714
5,106,10,0.0,3,0.0,71,2,10,15,8,44,1,21,225,33,554,2062,0.5887353878852285
2,116,9,1.0,12,0.0,102,1,22,19,15,25,2,28,214,16,584,2063,0.5402405180388529
2,53,2,0.0,4,0.0,31,3,9,9,2,19,2,10,117,23,286,2064,0.6958637469586375
1,109,6,2.0,9,0.0,109,2,12,15,11,23,2,42,234,44,621,2068,0.5599639314697926
0,0,0,0.0,0,0.0,87,4,24,14,0,0,2,30,197,36,394,2069,0.4264069264069264
0,98,10,1.0,7,0.0,101,2,16,23,23,27,2,44,221,39,614,2070,0.5343777197563099
4,103,4,1.0,6,0.0,114,3,19,19,18,40,8,36,261,33,669,2071,0.5645569620253165
7,82,9,2.0,6,0.0,101,1,19,16,6,41,12,33,242,30,607,2072,0.5594470046082949
0,86,13,3.0,4,0.0,84,5,15,11,12,55,5,27,221,43,584,2073,0.5834165834165834
4,79,7,0.0,13,0.0,86,1,11,16,14,36,3,33,260,43,606,2074,0.5197255574614065
1,102,5,1.0,7,0.0,84,4,9,11,8,34,2,25,254,15,562,2075,0.545631067961165
3,89,4,0.0,7,0.0,65,2,10,10,7,17,3,26,156,25,424,2276,0.5485122897800776
2,60,8,2.0,10,0.0,66,0,19,23,10,25,2,33,186,16,462,2280,0.5641025641025641
1,46,8,0.0,4,0.0,114,0,32,31,8,38,0,11,53,15,361,2530,0.6660516605166051
9,145,8,5.0,13,0.0,151,6,30,20,10,52,3,28,252,20,752,2549,0.6001596169193935
4,107,6,0.0,4,0.0,101,1,19,29,6,53,3,23,162,24,542,2553,0.6008869179600886
1,89,6,2.0,3,0.0,101,2,17,22,26,35,11,24,247,35,621,2554,0.6272727272727273
0,3,0,0.0,0,0.0,3,0,1,0,0,0,0,0,2,0,9,2568,inf
0,9,1,0.0,0,0.0,11,0,3,1,1,2,0,2,22,7,59,2580,inf
0,24,2,0.0,3,0.0,40,0,6,4,2,9,0,6,29,6,131,2581,131.0
0,7,1,0.0,0,0.0,10,0,3,1,2,6,0,3,13,1,47,2582,23.5
0,8,0,0.0,0,0.0,17,1,3,3,1,1,0,4,23,4,65,2592,65.0
0,7,0,0.0,0,0.0,20,0,3,0,1,7,0,4,21,2,65,2593,inf
0,9,0,0.0,0,0.0,7,0,1,2,2,3,0,2,20,5,51,2597,inf
0,8,0,0.0,0,0.0,3,0,1,1,0,7,0,3,13,3,39,2601,inf
5,94,3,1.0,5,0.0,93,5,18,17,6,27,2,54,234,22,586,577,0.5322434150772025
0,55,6,2.0,10,0.0,54,1,10,3,12,13,1,22,105,19,313,1273,0.5711678832116789
3,64,4,1.0,8,0.0,35,4,11,6,7,19,0,40,169,21,392,1308,0.503209242618742
2,134,8,0.0,7,0.0,75,1,26,19,8,35,1,45,45,251,657,1624,0.5668679896462467
4,49,10,1.0,3,0.0,112,2,31,21,11,61,1,19,102,15,442,1722,0.6567607726597325
2,49,10,0.0,4,0.0,128,1,42,26,7,68,4,12,100,18,471,1723,0.6816208393632417
1,42,8,1.0,5,0.0,135,0,31,22,9,71,3,27,100,11,466,1724,0.6463245492371706
3,65,15,1.0,5,0.0,145,3,30,26,2,78,4,26,157,22,582,1725,0.532967032967033
1,44,4,2.0,4,0.0,112,0,33,32,6,81,1,19,136,18,493,1726,0.6644204851752021
2,62,4,0.0,4,0.0,88,1,16,15,8,54,1,16,165,21,457,1727,0.6126005361930295
2,64,7,0.0,11,0.0,170,3,43,20,0,73,6,25,110,25,559,1728,0.6273849607182941
3,69,10,4.0,11,0.0,130,4,31,32,7,61,3,18,126,22,531,1729,0.597972972972973
2,25,2,1.0,2,0.0,20,3,5,3,3,3,2,12,97,15,195,1730,0.527027027027027
0,52,8,1.0,8,0.0,139,1,16,38,7,114,3,29,167,27,610,1731,0.6838565022421524
2,55,9,1.0,6,0.0,169,3,23,17,8,104,1,27,202,28,655,1732,0.6670061099796334
3,44,9,0.0,6,0.0,125,2,15,18,7,75,2,17,178,24,525,1733,0.6041426927502876
0,31,21,1.0,4,0.0,151,1,30,31,6,89,12,13,165,29,584,1734,0.6510590858416946
1,52,4,0.0,10,0.0,148,1,25,27,4,128,4,28,163,27,622,1735,0.6888150609080842
0,50,7,0.0,2,0.0,129,1,24,21,3,87,3,13,161,29,530,1736,0.6973684210526315
3,61,14,0.0,7,0.0,144,3,29,31,8,87,2,21,185,17,612,1737,0.6747519294377067
2,70,5,0.0,10,0.0,166,0,30,28,8,108,2,15,155,22,621,1738,0.683920704845815
2,58,10,0.0,9,0.0,132,0,23,37,3,85,4,25,157,31,576,1739,0.6414253897550112
5,38,8,1.0,4,0.0,124,1,29,18,5,109,5,29,170,32,578,1740,0.6531073446327683
2,66,9,1.0,6,0.0,157,2,26,23,4,82,3,22,160,25,588,1741,0.6735395189003437
1,44,13,0.0,13,0.0,161,3,28,26,3,88,4,22,159,18,583,1742,0.6617480136208853
2,56,11,6.0,3,0.0,139,2,32,26,4,70,16,16,125,18,526,1743,0.608092485549133
4,53,6,3.0,9,0.0,127,1,29,35,3,78,3,11,144,15,521,1744,0.6269554753309265
2,51,8,1.0,6,0.0,126,3,19,18,3,73,0,15,132,19,476,1745,0.5942571785268415
1,51,9,1.0,5,0.0,139,7,38,24,8,90,6,21,121,20,541,1746,0.6239907727797002
2,58,10,1.0,7,0.0,109,2,33,23,1,61,2,16,156,13,494,1747,0.6325224071702945
5,59,6,1.0,3,0.0,121,7,22,21,4,63,3,32,139,22,508,1748,0.6172539489671932
1,50,6,1.0,7,0.0,171,1,27,27,4,66,2,14,167,22,566,1749,0.6953316953316954
4,42,4,0.0,6,0.0,137,1,19,14,6,66,2,10,139,23,473,1750,0.6444141689373297
0,57,16,1.0,5,0.0,104,1,26,9,5,42,1,14,112,18,411,1751,0.6246200607902735
2,48,12,1.0,12,0.0,108,1,20,17,7,69,0,20,121,11,449,1752,0.6497829232995659
0,0,0,0.0,0,0.0,188,3,41,24,0,0,3,26,122,14,421,1753,0.43491735537190085
2,74,7,0.0,8,0.0,133,0,13,11,5,27,1,25,129,28,463,1754,0.5680981595092025
1,69,9,0.0,4,0.0,188,3,27,39,8,106,7,20,179,21,681,1756,0.6851106639839034
5,61,12,1.0,9,0.0,176,0,29,29,4,92,5,21,162,24,630,1758,0.7167235494880546
1,70,12,0.0,5,0.0,139,1,31,9,8,59,1,13,120,19,488,1759,0.6612466124661247
7,56,7,1.0,5,0.0,142,5,30,18,9,75,4,15,150,18,542,1760,0.6724565756823822
8,56,9,0.0,3,0.0,159,2,29,28,16,87,4,11,134,31,577,1761,0.6993939393939393
1,19,3,0.0,1,0.0,47,1,10,13,0,33,0,3,53,12,196,1763,0.6405228758169934
2,49,10,1.0,9,0.0,204,3,40,35,6,121,5,11,144,31,671,1783,0.6846938775510204
2,65,6,1.0,9,0.0,181,3,30,28,2,108,1,22,176,28,662,1784,0.6888657648283039
4,73,11,0.0,5,0.0,235,2,52,44,8,116,3,22,201,35,811,1785,0.6832350463352991
4,70,15,0.0,11,0.0,202,1,37,42,6,135,4,10,137,17,691,1786,0.6958710976837865
3,45,15,0.0,7,0.0,167,3,32,32,8,139,3,21,166,21,662,1787,0.6593625498007968
2,46,14,1.0,5,0.0,201,1,47,37,14,118,7,8,118,13,632,1788,0.7125140924464487
2,63,7,0.0,5,0.0,158,3,32,40,5,105,3,10,145,35,613,1789,0.6773480662983425
2,50,9,1.0,3,0.0,160,3,26,23,7,128,9,21,197,30,669,1790,0.7216828478964401
2,41,7,0.0,10,0.0,223,1,22,38,6,134,3,17,163,34,701,1791,0.6989032901296112
2,46,6,0.0,12,0.0,159,4,22,30,9,136,5,15,234,39,719,1792,0.7125867195242814
2,53,9,0.0,6,0.0,165,4,20,25,7,150,10,14,198,28,691,1793,0.6721789883268483
2,48,15,0.0,11,0.0,176,1,41,37,13,118,3,15,158,23,661,1794,0.6717479674796748
2,34,5,1.0,7,0.0,206,0,27,29,3,153,5,19,196,31,718,1795,0.6970873786407767
2,43,5,0.0,7,0.0,193,0,23,36,7,92,6,20,186,28,648,1796,0.6778242677824268
0,54,7,0.0,4,0.0,161,4,22,28,9,141,5,12,171,26,644,1797,0.7084708470847084
2,35,11,2.0,6,0.0,169,0,40,38,10,116,6,21,182,16,654,1798,0.6659877800407332
2,29,8,1.0,8,0.0,145,4,27,25,8,107,3,16,192,24,599,1799,0.7088757396449704
1,42,9,0.0,5,0.0,182,1,22,29,5,119,1,16,144,24,600,1800,0.7361963190184049
1,38,6,0.0,7,0.0,166,0,21,29,4,126,5,27,159,26,615,1801,0.6765676567656765
1,29,4,2.0,6,0.0,129,2,22,29,0,162,4,22,165,26,603,1802,0.7195704057279236
0,58,13,2.0,7,0.0,159,0,40,30,8,133,6,19,177,19,671,1803,0.7277657266811279
4,37,16,3.0,8,0.0,202,3,40,46,14,164,8,16,170,16,747,1804,0.7148325358851675
0,0,0,0.0,0,0.0,190,2,41,28,0,0,11,24,178,22,496,1805,0.4984924623115578
2,34,2,1.0,5,0.0,136,4,20,19,7,140,2,22,235,39,668,1806,0.6700100300902708
9,53,20,0.0,4,0.0,156,0,16,33,8,134,0,6,169,32,640,1807,0.6941431670281996
4,49,7,2.0,9,0.0,190,0,29,29,8,126,4,22,197,20,696,1808,0.710929519918284
1,23,3,2.0,1,0.0,94,3,26,19,5,55,2,13,99,14,360,1809,0.6360424028268551
3,62,11,0.0,5,0.0,190,5,17,32,6,91,6,17,178,26,649,1810,0.6145833333333334
0,35,6,0.0,2,0.0,78,0,14,9,2,29,0,9,92,15,291,1811,0.5796812749003984
1,119,2,2.0,12,0.0,84,4,22,17,10,37,2,37,222,24,595,1933,0.5270150575730735
0,63,4,3.0,8,0.0,158,0,16,28,12,101,2,13,227,21,656,1937,0.6876310272536688
1,79,1,0.0,7,0.0,135,1,35,16,6,84,3,13,195,22,598,1938,0.6622369878183831
0,0,0,0.0,0,0.0,151,0,22,17,0,0,5,26,226,23,470,1939,0.46214355948869223
2,61,6,3.0,6,0.0,155,1,33,29,12,74,2,14,154,25,577,1940,0.6678240740740741
3,52,8,0.0,2,0.0,92,4,20,21,7,55,2,18,160,14,458,1941,0.6050198150594451
6,54,8,1.0,8,0.0,104,1,26,22,13,60,3,16,131,21,474,1942,0.6414073071718539
4,28,7,0.0,5,0.0,134,3,16,17,3,52,1,21,152,15,458,1943,0.6487252124645893
2,65,17,0.0,8,0.0,109,4,23,10,7,50,3,27,164,17,506,1944,0.6429479034307497
2,64,12,0.0,4,0.0,147,1,33,18,10,59,2,20,140,27,539,1945,0.6687344913151365
4,69,14,0.0,10,0.0,115,3,26,17,10,81,4,23,194,27,597,1946,0.6677852348993288
4,122,11,1.0,9,0.0,202,2,28,29,9,105,9,30,243,33,837,1947,0.6815960912052117
2,70,9,4.0,4,0.0,185,0,31,28,8,77,3,25,227,40,713,1948,0.6777566539923955
0,84,10,0.0,8,0.0,145,3,25,26,8,76,5,30,177,37,634,1949,0.6227897838899804
5,80,14,2.0,6,0.0,124,3,16,27,9,58,5,21,218,33,621,1950,0.5886255924170616
2,25,1,1.0,5,0.0,74,2,7,12,3,16,8,16,112,16,300,1951,0.594059405940594
1,89,7,2.0,8,0.0,137,2,20,27,7,48,1,20,171,45,585,1952,0.5487804878048781
1,113,11,3.0,3,0.0,99,0,27,17,14,34,4,34,246,31,637,1953,0.568242640499554
3,90,10,3.0,8,0.0,112,3,27,27,6,33,3,40,226,30,621,1954,0.601161665053243
6,81,6,1.0,6,0.0,76,1,13,13,9,31,2,21,162,37,465,1955,0.5005382131324004
0,83,12,1.0,7,0.0,75,4,15,8,8,20,0,28,164,23,448,1956,0.49393605292171994
5,107,6,3.0,7,0.0,71,5,23,23,9,30,5,36,169,39,538,1957,0.5305719921104537
1,79,9,0.0,4,0.0,93,2,16,14,8,27,4,21,133,32,443,1958,0.5628970775095299
3,101,11,0.0,7,0.0,92,5,18,17,4,41,1,38,220,40,598,1959,0.6341463414634146
4,85,13,1.0,7,0.0,88,1,16,19,8,19,4,50,122,41,478,1960,0.532293986636971
2,84,5,5.0,5,0.0,72,2,14,6,11,25,4,37,142,25,439,1961,0.5406403940886699
4,64,5,0.0,0,0.0,56,2,10,15,5,26,0,38,181,45,451,1962,0.49889380530973454
3,40,1,2.0,2,0.0,37,1,12,2,8,12,0,25,97,31,273,1963,0.4666666666666667
5,61,1,2.0,3,0.0,62,1,9,7,6,24,13,34,241,36,505,2065,0.5844907407407407
0,82,8,1.0,2,0.0,52,2,18,8,5,27,5,32,167,39,448,2066,0.4740740740740741
4,89,5,3.0,5,0.0,88,1,14,12,12,59,3,44,325,54,718,2067,0.6184323858742463
2,149,11,1.0,10,0.0,107,2,24,20,12,40,5,46,285,59,773,2076,0.5909785932721713
6,94,4,1.0,8,0.0,87,2,17,12,12,40,4,42,260,41,630,2077,0.5645161290322581
3,105,6,6.0,13,0.0,116,3,15,25,16,45,4,29,206,38,630,2078,0.5737704918032787
4,111,9,0.0,9,0.0,99,1,25,26,11,43,0,40,278,35,691,2079,0.531129900076864
1,98,8,0.0,6,0.0,71,2,17,16,13,32,0,45,229,48,586,2080,0.5366300366300366
5,127,12,2.0,8,0.0,108,4,28,25,7,45,1,44,291,41,748,2081,0.6096169519152405
4,89,6,1.0,9,0.0,91,6,21,19,12,41,2,37,241,37,616,2082,0.5389326334208224
5,133,7,1.0,5,0.0,102,7,26,30,14,38,1,34,273,38,714,2083,0.5891089108910891
2,127,20,1.0,11,0.0,135,6,17,21,15,36,4,30,212,41,678,2084,0.578005115089514
4,101,7,0.0,5,0.0,90,1,16,16,16,17,1,42,263,35,614,2085,0.5177065767284992
3,106,13,0.0,7,0.0,115,4,30,12,10,37,2,43,248,31,661,2086,0.5698275862068966
1,88,10,0.0,3,0.0,93,2,11,13,10,24,1,22,157,28,463,2087,0.5660146699266504
1,102,8,0.0,5,0.0,114,1,8,17,6,26,2,30,156,33,509,2088,0.5550708833151581
3,84,4,1.0,3,0.0,119,0,6,14,8,28,2,21,196,35,524,2089,0.6057803468208093
3,58,8,0.0,9,0.0,107,3,15,11,13,52,1,16,214,32,542,2090,0.6180159635119726
4,70,5,1.0,13,0.0,93,1,18,11,7,33,6,27,152,24,465,2091,0.60546875
2,71,9,0.0,5,0.0,97,3,13,9,9,19,0,36,173,31,477,2092,0.5698924731182796
2,73,3,0.0,6,0.0,83,2,12,7,9,35,1,33,179,24,469,2093,0.5929203539823009
2,89,11,1.0,8,0.0,73,4,11,16,7,36,0,23,158,22,461,2094,0.591025641025641
4,101,13,0.0,13,0.0,118,5,17,15,14,32,1,37,227,38,635,2095,0.6189083820662769
8,105,3,4.0,8,0.0,104,5,15,15,12,29,1,36,218,40,603,2096,0.5770334928229665
0,26,4,1.0,4,0.0,41,1,8,7,5,12,2,12,163,29,315,2097,0.5635062611806798
3,46,5,0.0,11,0.0,62,2,14,4,8,19,6,15,194,35,424,2098,0.5864453665283541
4,94,11,1.0,7,0.0,110,1,15,11,12,40,3,31,258,34,632,2099,0.5543859649122806
0,95,3,0.0,12,0.0,80,0,13,12,14,20,3,19,195,44,510,2100,0.5561613958560524
0,76,7,1.0,9,0.0,49,5,15,6,11,28,1,53,231,29,521,2101,0.5681570338058888
8,78,4,0.0,10,0.0,67,2,25,12,4,20,0,53,274,45,602,2102,0.49303849303849306
2,95,26,1.0,10,0.0,82,6,12,12,5,48,2,30,179,29,539,2104,0.5620437956204379
1,35,2,2.0,3,0.0,65,3,11,22,8,90,3,16,131,28,420,2214,0.5084745762711864
1,23,2,0.0,5,0.0,77,1,15,19,2,119,5,6,133,37,445,2215,0.6953125
1,25,5,1.0,4,0.0,80,0,15,25,1,110,3,12,156,31,469,2216,0.671919770773639
0,18,4,0.0,1,0.0,89,0,12,12,4,105,0,18,168,26,457,2217,0.6934749620637329
2,25,6,1.0,1,0.0,125,0,15,28,6,126,4,17,146,24,526,2218,0.6848958333333334
1,22,4,3.0,3,0.0,127,2,16,15,6,136,0,21,166,40,562,2219,0.7205128205128205
4,37,6,1.0,10,0.0,81,2,13,15,5,49,3,15,116,19,376,2220,0.5537555228276878
3,41,8,0.0,5,0.0,74,1,17,16,5,68,8,15,103,19,383,2221,0.6089030206677265
1,24,3,0.0,1,0.0,83,4,17,15,6,89,4,5,132,15,399,2222,0.7176258992805755
2,33,7,0.0,9,0.0,95,2,18,15,6,55,6,13,66,20,347,2223,0.6077057793345009
1,11,1,1.0,7,0.0,73,2,12,15,3,107,9,18,169,20,449,2224,0.6865443425076453
0,40,5,0.0,3,0.0,81,2,6,9,2,69,5,13,142,18,395,2225,0.6030534351145038
4,29,2,0.0,2,0.0,105,2,15,14,7,126,3,20,218,46,593,2226,0.6545253863134658
3,26,10,1.0,12,0.0,107,0,6,19,6,140,3,14,208,33,588,2227,0.6222222222222222
0,37,4,4.0,3,0.0,104,1,11,26,12,125,4,24,222,33,610,2228,0.6224489795918368
0,18,3,1.0,12,0.0,93,2,13,26,8,149,12,30,162,36,565,2229,0.667060212514758
0,24,2,0.0,3,0.0,71,0,6,14,7,102,4,23,183,34,473,2230,0.669971671388102
1,25,2,1.0,5,0.0,94,0,13,21,0,64,7,13,111,34,391,2231,0.7122040072859745
0,30,0,0.0,5,0.0,80,6,12,11,4,107,5,20,206,27,513,2232,0.7174825174825175
1,26,4,1.0,10,0.0,94,1,7,28,4,101,7,21,188,29,522,2233,0.7092391304347826
3,31,6,0.0,2,0.0,118,3,19,34,2,103,3,17,203,24,568,2234,0.7463863337713534
0,26,6,1.0,3,0.0,117,0,17,30,3,111,5,20,177,25,541,2235,0.7242302543507363
9,128,13,2.0,14,0.0,165,5,34,16,12,62,6,25,229,27,747,2236,0.6484375
1,30,5,2.0,3,0.0,119,1,18,27,3,60,6,16,156,37,484,2237,0.6648351648351648
1,25,6,0.0,3,0.0,77,1,12,4,5,76,1,16,163,20,410,2238,0.6487341772151899
1,23,5,1.0,3,0.0,92,1,17,23,2,169,3,29,198,33,600,2239,0.6912442396313364
1,34,3,0.0,8,0.0,137,0,16,18,5,151,4,20,226,29,652,2240,0.7252502780867631
0,38,6,0.0,2,0.0,80,0,11,21,4,130,10,30,212,53,597,2241,0.6877880184331797
0,21,6,0.0,7,0.0,108,3,9,29,4,115,5,12,164,34,517,2242,0.6438356164383562
0,22,4,0.0,5,0.0,111,3,6,19,7,116,3,17,216,23,552,2243,0.6857142857142857
0,27,2,2.0,2,0.0,105,2,13,25,5,161,11,18,249,20,642,2244,0.6888412017167382
3,28,4,0.0,4,0.0,102,2,16,26,4,145,4,17,198,30,583,2245,0.6463414634146342
1,67,10,0.0,5,0.0,88,1,21,14,5,38,3,11,119,16,399,2246,0.6205287713841369
1,57,7,1.0,7,0.0,100,3,23,17,8,33,5,12,101,17,392,2247,0.5885885885885885
1,65,8,0.0,7,0.0,88,4,22,22,10,21,0,18,114,17,397,2248,0.5386702849389416
5,55,4,0.0,2,0.0,79,2,24,8,7,23,3,11,116,18,357,2249,0.5989932885906041
3,63,3,0.0,5,0.0,91,3,14,6,5,28,1,29,92,23,366,2250,0.42857142857142855
4,31,3,2.0,5,0.0,94,2,19,6,5,12,5,10,88,22,308,2251,0.5822306238185255
0,67,6,0.0,7,0.0,95,0,27,14,1,26,0,14,111,12,380,2252,0.6440677966101694
3,84,7,0.0,10,0.0,108,1,26,20,14,36,0,26,105,14,454,2253,0.6367461430575035
2,58,4,1.0,7,0.0,106,0,17,21,5,28,3,11,106,15,384,2254,0.6095238095238096
1,63,12,4.0,6,0.0,106,6,21,27,5,52,2,14,121,13,453,2255,0.6205479452054794
6,67,9,3.0,10,0.0,108,0,15,23,5,38,1,26,131,32,474,2256,0.5830258302583026
3,74,18,1.0,2,0.0,112,3,37,11,5,35,2,17,117,13,450,2258,0.5747126436781609
3,48,10,1.0,8,0.0,101,0,27,20,10,38,3,20,104,15,408,2259,0.5698324022346368
6,53,7,1.0,5,0.0,93,4,19,17,5,38,2,8,107,16,381,2260,0.6512820512820513
2,40,5,2.0,9,0.0,82,1,22,14,6,35,1,15,82,24,340,2261,0.6007067137809188
1,62,7,1.0,14,0.0,69,0,25,20,6,27,1,15,116,26,390,2262,0.6103286384976526
6,72,7,0.0,10,0.0,106,1,34,20,15,37,1,16,100,18,443,2263,0.6221910112359551
0,57,9,0.0,6,0.0,75,1,33,11,6,21,1,12,88,17,337,2264,0.5820379965457686
3,72,7,0.0,7,0.0,105,3,31,14,6,28,9,20,102,22,429,2265,0.6
3,55,12,0.0,9,0.0,100,4,20,22,6,24,1,20,128,11,415,2266,0.6693548387096774
6,53,7,1.0,5,0.0,80,2,14,11,7,36,0,24,99,9,354,2267,0.59
1,43,4,1.0,5,0.0,67,0,18,9,8,40,4,23,94,11,328,2268,0.6259541984732825
