tile_id,num_no_hh,people,ngiant,frac_no_hh,frac_giant,x,y,hc1,hc2
1365,1,1,1.0,1.0,1.0,33,18,0.026104033,0.0015451667
1366,22,885,874.0,0.024858757062146894,0.9875706214689266,34,18,24.309988,2.172193
1367,17,588,583.0,0.02891156462585034,0.9914965986394558,35,18,16.529963,1.4821178
1368,31,726,722.0,0.04269972451790634,0.9944903581267218,36,18,20.560265,1.7631607
1369,8,356,352.0,0.02247191011235955,0.9887640449438202,37,18,10.048776,0.7209653
1370,2,98,97.0,0.02040816326530612,0.9897959183673469,38,18,2.7693086,0.17109817
1371,9,244,241.0,0.036885245901639344,0.9877049180327869,39,18,7.0303698,0.48614085
1372,12,677,674.0,0.01772525849335303,0.9955686853766618,40,18,20.126232,1.772104
1373,13,1191,1188.0,0.0109151973131822,0.9974811083123426,41,18,36.226032,3.7319856
1374,16,673,672.0,0.0237741456166419,0.9985141158989599,42,18,20.366264,1.8884172
1375,0,171,171.0,0.0,1.0,43,18,5.0681915,0.38700485
1376,0,1,1.0,0.0,1.0,44,18,0.028872952,0.0018335697
1379,1,1,1.0,1.0,1.0,47,18,0.027208276,0.0012337992
1380,2,40,40.0,0.05,1.0,48,18,1.0891507,0.054700185
1381,9,133,130.0,0.06766917293233082,0.9774436090225563,49,18,3.669492,0.23541063
1382,18,881,871.0,0.02043132803632236,0.9886492622020431,50,18,24.75055,2.2303214
1383,29,570,567.0,0.05087719298245614,0.9947368421052631,51,18,15.755125,1.2922951
1384,21,267,263.0,0.07865168539325842,0.9850187265917603,52,18,7.1525126,0.47004506
1385,6,29,28.0,0.20689655172413793,0.9655172413793104,53,18,0.75359076,0.039301973
1386,6,108,103.0,0.05555555555555555,0.9537037037037037,54,18,2.7450929,0.1329738
1389,1,12,12.0,0.08333333333333333,1.0,57,18,0.2864129,0.012105481
1390,2,16,15.0,0.125,0.9375,58,18,0.37159547,0.0146945035
1391,3,5,5.0,0.6,1.0,59,18,0.112955004,0.0041701607
1395,1,1,1.0,1.0,1.0,63,18,0.021007288,0.0010607786
1396,2,17,17.0,0.11764705882352941,1.0,64,18,0.3466127,0.016619524
1397,2,183,173.0,0.01092896174863388,0.9453551912568307,65,18,3.605237,0.17524476
1398,3,56,54.0,0.05357142857142857,0.9642857142857143,66,18,1.0535939,0.03878237
1432,8,98,93.0,0.08163265306122448,0.9489795918367347,26,19,2.139553,0.07464624
1437,16,86,83.0,0.18604651162790697,0.9651162790697675,31,19,2.1866364,0.106957115
1438,1,302,297.0,0.0033112582781456954,0.9834437086092715,32,19,8.033082,0.520878
1439,24,595,590.0,0.040336134453781515,0.9915966386554622,33,19,16.522043,1.3224319
1440,39,1407,1395.0,0.02771855010660981,0.9914712153518124,34,19,40.864807,4.2809567
1441,19,986,986.0,0.019269776876267748,1.0,35,19,29.050188,2.8353255
1442,57,565,559.0,0.10088495575221239,0.9893805309734514,36,19,16.673832,1.4203489
1443,22,721,719.0,0.030513176144244106,0.9972260748959778,37,19,21.35078,1.745433
1444,1,221,221.0,0.004524886877828055,1.0,38,19,6.548669,0.45990783
