tile_id,i,j,x,y,people,hc1,hc2,pvhe
1745,43,23,43,23,1832,68.32452,8.750991,-0.012445229980019385
1746,44,23,44,23,1146,41.855324,4.73484,-0.01552422998031932
1747,45,23,45,23,637,22.44216,2.0431247,-0.016958770361063708
1748,46,23,46,23,581,20.011139,1.662047,-0.01800031777813408
1749,47,23,47,23,606,20.681637,1.7311476,-0.013881038535484221
1750,48,23,48,23,856,29.187048,2.6633756,-0.010234097558633061
1751,49,23,49,23,1107,37.413296,3.44711,-0.01185697592663405
1752,50,23,50,23,239,7.8751783,0.5551998,-0.007679226799198373
1753,51,23,51,23,105,3.4266653,0.22249638,0.006979574525677379
1754,52,23,52,23,209,6.915653,0.53040373,0.005390987023319888
1755,53,23,53,23,950,32.562553,3.5417843,-0.0022610180454956234
1756,54,23,54,23,2056,72.37164,10.009171,0.0048268356430914644
1757,55,23,55,23,537,18.554737,2.2068684,0.00036348776301690114
1758,56,23,56,23,1517,52.10657,7.1192245,-0.0006036694058532686
1759,57,23,57,23,1697,56.492386,7.752476,-9.773515787707605e-06
