tile_id,i,j,x,y,people,hc1,hc2,pvhe
812,19,13,19,13,2310,112.272705,19.330656,-0.0823637817558093
813,20,13,20,13,2447,119.26487,20.16517,-0.08038423853052477
814,21,13,21,13,274,12.733303,1.5114684,-0.09117759261228918
815,22,13,22,13,45,2.035862,0.20695285,-0.08453028348213348
816,23,13,23,13,1086,49.861313,6.468949,-0.07007674968330409
817,24,13,24,13,2260,103.83774,15.547077,-0.06937269948860648
818,25,13,25,13,146,6.3132057,0.6311208,-0.0696764413561236
820,27,13,27,13,275,11.28244,1.0218724,-0.07505039490916444
821,28,13,28,13,1888,78.48972,10.274629,-0.07976354518322812
822,29,13,29,13,1159,46.412857,5.3993063,-0.06675747410431947
823,30,13,30,13,239,8.926947,0.71418345,-0.05593047218147565
824,31,13,31,13,86,3.0353167,0.197417,-0.07631614788917708
825,32,13,32,13,365,12.352447,0.8288924,-0.08059783144525692
826,33,13,33,13,88,2.8332188,0.15917845,-0.08535627159172172
827,34,13,34,13,92,2.824122,0.14113712,-0.07944129404175973
828,35,13,35,13,69,2.0235624,0.09001655,-0.06986039939757893
829,36,13,36,13,17,0.4773408,0.018751305,-0.07044151635017806
830,37,13,37,13,26,0.70157826,0.025824422,-0.07110913830989893
831,38,13,38,13,66,1.7153722,0.061028294,-0.07372517274208853
832,39,13,39,13,5,0.12512653,0.0039424077,-0.07722957401187841
833,40,13,40,13,3,0.072516575,0.0021731264,-0.0782297791073263
834,41,13,41,13,50,1.170426,0.035683196,-0.0782297791073263
836,43,13,43,13,10,0.21937646,0.005986557,-0.07749056560521655
839,46,13,46,13,6,0.11958261,0.0028086482,-0.07650550059421043
866,12,14,12,14,745,25.384731,2.483586,-0.0918448646509851
867,13,14,13,14,633,23.24523,2.5301094,-0.08159703404732334
868,14,14,14,14,560,21.783539,2.4115658,-0.07291034386231235
869,15,14,15,14,602,24.741293,2.843705,-0.08087632971473575
870,16,14,16,14,1084,47.417797,6.2357473,-0.054822695726223905
871,17,14,17,14,830,38.198483,5.2336917,-0.06435043805284243
872,18,14,18,14,1053,50.637333,7.4506555,-0.08504517742324515
873,19,14,19,14,1415,70.32771,11.169822,-0.08732330938521746
874,20,14,20,14,1741,86.89528,13.872324,-0.07179872042413024
875,21,14,21,14,653,31.191252,3.8233874,-0.08858046337226261
876,22,14,22,14,30,1.373859,0.12858358,-0.08305118808326718
877,23,14,23,14,207,9.436536,0.9484413,-0.06930572464409723
878,24,14,24,14,1609,74.525,9.941102,-0.07668897706917174
879,25,14,25,14,1489,67.39796,8.494387,-0.07118855282154232
880,26,14,26,14,197,8.503597,0.78300893,-0.07703365600060913
881,27,14,27,14,229,9.650206,0.8389141,-0.08284402761693359
882,28,14,28,14,225,9.416852,0.91286236,-0.0771224592404202
883,29,14,29,14,716,29.366543,3.0727751,-0.062101822684819424
884,30,14,30,14,12,0.46479124,0.036738325,-0.06148616267477841
886,32,14,32,14,149,5.2037735,0.32873324,-0.07704433742199868
887,33,14,33,14,45,1.4933771,0.08191666,-0.0796571609749395
888,34,14,34,14,17,0.5362928,0.02528494,-0.07225061896050815
889,35,14,35,14,5,0.15052672,0.0062993015,-0.06298371235434608
890,36,14,36,14,5,0.1441932,0.0055203885,-0.0629380553478184
